subclass,zoning,frontage,area,street,alley,shape,contour,utilities,config,slope,neighborhood,cond1,cond2,type,style,qual,cond,built,remo,roof_s,roof_m,ext1,ext2,veneer_t,veneer_a,ext_q,ext_c,foundation,bsmt_q,bsmt_c,bsmt_e,bsmt_t1,bsmt_sf1,bsmt_t2,bsmt_sft,heat,heat_qc,cent_air,electrical,1f_sf,2f_sf,grla_sf,bsmt_fullb,full_b,half_b,bed_abvgr,kit_qual,tot_room_abv,functional,fireplaces,garage_t,garage_fin,garage_cars,garage_a,garage_q,garage_c,paved_dr,wood_dk_sf,open_porch_sf,enclosed_porch,screen porch,pool_sq,month,sale_t,saleprice
160,FV,24.0,2544,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,600.0,GasA,Ex,Y,SBrkr,520,623,1223,0.0,2,1,2,Gd,4,Typ,0,Detchd,RFn,2.0,480.0,TA,TA,Y,0,166,0,0,0,7,WD ,147400
160,FV,35.0,3768,Pave,0,Reg,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,7,5,1999,1999,Hip,CompShg,MetalSd,MetalSd,BrkFace,218.0,Gd,TA,PConc,Gd,TA,No,GLQ,549.0,Unf,691.0,GasA,Ex,Y,SBrkr,713,739,1452,1.0,2,1,3,Gd,6,Typ,0,Detchd,Unf,2.0,506.0,TA,TA,Y,0,34,0,0,0,9,WD ,156000
50,RM,0.0,10320,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1915,1978,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Fa,BrkTil,TA,Fa,No,Unf,0.0,Unf,880.0,GasA,Gd,Y,SBrkr,880,428,1308,0.0,2,0,2,TA,6,Typ,0,Detchd,Unf,2.0,400.0,Fa,Fa,Y,0,0,117,0,0,4,WD ,120000
80,RL,61.0,9734,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,SLvl,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,241.0,Rec,384.0,GasA,Ex,Y,SBrkr,744,630,1374,0.0,2,1,3,Gd,7,Typ,0,BuiltIn,Fin,2.0,400.0,TA,TA,Y,0,0,0,0,0,5,WD ,167000
120,RL,43.0,3182,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,14.0,Gd,TA,PConc,Gd,Gd,No,GLQ,16.0,Unf,1346.0,GasA,Ex,Y,SBrkr,1504,0,1504,0.0,2,0,2,Gd,7,Typ,1,Attchd,Fin,2.0,437.0,TA,TA,Y,156,20,0,0,0,5,WD ,191000
80,RL,56.0,8872,Pave,0,IR1,HLS,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,384.0,GasA,Gd,Y,SBrkr,754,630,1384,0.0,2,1,3,TA,7,Typ,1,BuiltIn,Fin,2.0,390.0,TA,TA,Y,0,0,0,0,0,3,WD ,161500
20,RL,70.0,12198,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1955,1975,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,Av,Rec,780.0,Unf,1204.0,GasA,TA,Y,SBrkr,1411,0,1411,0.0,1,0,3,TA,7,Typ,1,Attchd,RFn,1.0,310.0,TA,TA,Y,278,82,0,0,0,6,COD,130000
20,RL,80.0,8480,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1963,1963,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,630.0,Unf,970.0,GasA,TA,Y,SBrkr,970,0,970,1.0,1,0,2,TA,5,Typ,0,Detchd,Unf,2.0,624.0,TA,TA,Y,0,24,0,192,0,7,WD ,132500
80,RL,0.0,10200,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,8,1970,1970,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,PConc,Gd,TA,Av,ALQ,704.0,Unf,864.0,GasA,Ex,Y,SBrkr,904,0,904,0.0,1,0,3,Gd,5,Typ,0,2Types,Unf,3.0,912.0,TA,TA,Y,143,0,0,0,0,6,WD ,144000
20,RL,60.0,7200,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4,8,1972,2006,Gable,CompShg,Plywood,Plywood,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,385.0,Unf,385.0,GasA,Gd,Y,SBrkr,875,0,875,0.0,1,0,3,Gd,5,Typ,0,Detchd,Unf,2.0,728.0,TA,TA,Y,352,0,0,0,0,10,WD ,117000
20,RL,0.0,53227,Pave,0,IR1,Low,AllPub,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,1Story,4,6,1954,1994,Flat,Tar&Grv,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Gd,BLQ,1116.0,Unf,1364.0,GasA,Ex,Y,SBrkr,1663,0,1663,1.0,1,0,2,Gd,6,Min1,2,Attchd,Fin,2.0,529.0,TA,TA,Y,224,137,0,0,0,3,WD ,256000
20,RL,70.0,9100,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1965,1965,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,338.0,Rec,925.0,GasA,Ex,Y,SBrkr,925,0,925,0.0,1,0,2,TA,5,Typ,0,Detchd,Unf,1.0,429.0,TA,TA,Y,0,0,0,0,0,7,WD ,117500
50,RL,130.0,9600,Pave,0,IR1,HLS,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,7,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,Gd,BrkTil,TA,Fa,No,Rec,428.0,Unf,728.0,GasA,Ex,Y,SBrkr,976,332,1308,1.0,1,1,2,TA,7,Min2,2,Detchd,Unf,1.0,256.0,TA,TA,Y,0,70,0,0,0,6,WD ,160000
20,RL,81.0,14175,Pave,0,Reg,Bnk,AllPub,Inside,Mod,Sawyer,PosA,Norm,1Fam,1Story,5,5,1956,1998,Hip,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,386.0,ALQ,1240.0,GasA,Gd,Y,SBrkr,1375,0,1375,1.0,1,0,3,TA,6,Typ,1,Attchd,Unf,1.0,323.0,TA,TA,Y,0,0,0,0,0,12,WD ,187000
60,RL,110.0,14277,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,280.0,Gd,TA,PConc,Ex,TA,Mn,GLQ,938.0,Unf,1317.0,GasA,Ex,Y,SBrkr,1217,1168,2385,1.0,2,1,3,Gd,7,Typ,1,Attchd,Fin,3.0,818.0,TA,TA,Y,192,228,0,0,0,1,WD ,350000
90,RL,60.0,9000,Pave,0,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,Duplex,2Story,5,5,1974,1974,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,Mn,Unf,0.0,Unf,896.0,GasA,TA,Y,SBrkr,896,896,1792,0.0,2,2,4,TA,8,Typ,0,Detchd,Unf,2.0,480.0,TA,TA,Y,0,45,0,0,0,6,WD ,133000
20,RL,105.0,13693,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,554.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1728.0,BLQ,2418.0,GasA,Ex,Y,SBrkr,2464,0,2464,1.0,2,1,4,Ex,9,Typ,1,Attchd,Fin,3.0,650.0,TA,TA,Y,358,78,0,0,0,8,WD ,417500
120,RL,51.0,3635,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,130.0,Gd,TA,PConc,Gd,TA,No,ALQ,988.0,Unf,1386.0,GasA,Ex,Y,SBrkr,1569,0,1569,0.0,2,0,1,Gd,7,Typ,1,Attchd,RFn,3.0,660.0,TA,TA,Y,143,20,0,0,0,5,WD ,175900
20,RL,84.0,10933,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2009,2009,Hip,CompShg,VinylSd,VinylSd,Stone,242.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1021.0,Unf,1555.0,GasA,Ex,Y,SBrkr,1680,0,1680,1.0,1,1,1,Ex,8,Typ,1,Attchd,Fin,3.0,1138.0,TA,TA,Y,185,24,0,0,0,7,New,323262
20,RL,65.0,8450,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,699.0,Unf,1337.0,GasA,Ex,Y,SBrkr,1337,0,1337,1.0,2,0,3,Gd,6,Typ,0,Attchd,RFn,2.0,531.0,TA,TA,Y,0,39,0,0,0,10,WD ,185000
30,RL,60.0,8550,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,1934,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,574.0,Unf,816.0,GasA,Ex,Y,SBrkr,816,0,816,1.0,1,0,2,TA,4,Typ,1,Attchd,Unf,1.0,240.0,TA,TA,Y,228,0,40,0,0,7,WD ,129800
20,RL,95.0,12182,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,226.0,Gd,TA,PConc,Gd,TA,Mn,BLQ,1201.0,Unf,1541.0,GasA,Ex,Y,SBrkr,1541,0,1541,0.0,2,0,3,Gd,7,Typ,1,Attchd,RFn,2.0,532.0,TA,TA,Y,0,70,0,0,0,5,New,220000
50,RM,51.0,6120,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,4,7,1935,1995,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,884.0,GasA,Ex,Y,SBrkr,989,584,1573,0.0,1,0,3,Gd,6,Typ,0,Detchd,Unf,1.0,240.0,TA,TA,Y,0,0,54,120,0,7,WD ,133000
50,RL,60.0,10800,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,4,7,1949,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,832.0,GasA,TA,Y,FuseF,832,629,1461,0.0,2,0,4,TA,6,Typ,0,Detchd,Unf,1.0,384.0,TA,TA,Y,0,204,0,0,0,8,WD ,133500
90,RL,0.0,12760,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,1958.0,GasA,TA,Y,SBrkr,2048,0,2048,0.0,3,0,5,TA,9,Typ,0,2Types,Unf,2.0,776.0,TA,TA,Y,0,0,0,0,0,3,ConLD,170000
60,RL,0.0,7655,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,903.0,GasA,Gd,Y,SBrkr,910,732,1642,0.0,2,1,3,TA,7,Typ,1,Attchd,RFn,2.0,392.0,TA,TA,Y,290,84,0,0,0,7,WD ,168000
70,RM,60.0,10560,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,7,1922,1994,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,Fa,TA,No,Rec,283.0,Unf,738.0,GasA,Ex,Y,SBrkr,868,602,1470,0.0,1,1,2,TA,6,Min1,0,Detchd,Unf,2.0,624.0,TA,TA,Y,0,0,0,0,0,6,WD ,140750
60,RL,60.0,7500,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1999,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,938.0,GasA,Ex,Y,SBrkr,957,1342,2299,0.0,3,1,5,TA,7,Typ,1,Attchd,Fin,2.0,482.0,TA,TA,Y,188,30,0,0,0,8,WD ,204000
60,RL,0.0,9505,Pave,0,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,180.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,884.0,GasA,Ex,Y,SBrkr,884,1151,2035,0.0,2,1,3,Gd,8,Typ,1,BuiltIn,Fin,2.0,434.0,TA,TA,Y,144,48,0,0,0,5,WD ,222500
85,RL,69.0,10205,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,784.0,Unf,925.0,GasA,TA,Y,SBrkr,999,0,999,1.0,1,0,3,TA,6,Typ,0,Attchd,Unf,1.0,300.0,TA,TA,Y,150,72,0,0,0,5,WD ,134500
120,FV,45.0,4379,Pave,0,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,8,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,851.0,Unf,1378.0,GasA,Ex,Y,SBrkr,1378,0,1378,1.0,2,0,2,Gd,6,Typ,1,Attchd,Fin,2.0,540.0,TA,TA,Y,160,56,0,0,0,7,WD ,214000
190,RM,65.0,7800,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,2fmCon,1.5Fin,5,7,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,Mn,Rec,507.0,Unf,793.0,GasA,TA,Y,SBrkr,793,325,1118,1.0,1,0,3,TA,5,Typ,1,Detchd,Unf,2.0,410.0,TA,TA,Y,0,0,0,271,0,5,WD ,119900
20,RL,70.0,7000,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1960,2002,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,45.0,TA,TA,CBlock,TA,TA,No,Rec,588.0,Unf,1010.0,GasA,Ex,Y,SBrkr,1134,0,1134,0.0,1,0,2,TA,6,Typ,0,Attchd,RFn,1.0,254.0,TA,TA,Y,0,16,0,0,0,4,WD ,135000
50,RL,64.0,13053,Pave,Pave,Reg,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1923,2000,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,833.0,GasA,Gd,Y,SBrkr,1053,795,1848,0.0,1,1,4,Gd,8,Typ,1,Detchd,Unf,2.0,370.0,TA,TA,N,0,0,0,220,0,6,WD ,207000
50,RL,60.0,8400,Pave,0,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,Rec,423.0,Unf,1181.0,GasA,Fa,Y,SBrkr,1390,304,1694,0.0,2,0,4,TA,7,Typ,1,Detchd,Unf,2.0,576.0,TA,TA,Y,342,0,128,0,0,6,WD ,136500
20,RM,50.0,6000,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,901.0,GasA,Ex,Y,SBrkr,901,0,901,0.0,1,0,2,TA,4,Typ,0,Detchd,Unf,1.0,281.0,Fa,TA,Y,0,0,0,0,0,8,WD ,107900
50,RM,0.0,6240,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,5,1938,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,TA,TA,No,LwQ,52.0,Unf,861.0,GasA,Gd,Y,SBrkr,861,548,1409,1.0,1,1,3,TA,6,Typ,1,Detchd,Unf,2.0,528.0,TA,TA,Y,225,0,84,0,0,3,WD ,126000
20,RL,141.0,31770,Pave,0,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,BrkFace,Plywood,Stone,112.0,TA,TA,CBlock,TA,Gd,Gd,BLQ,639.0,Unf,1080.0,GasA,Fa,Y,SBrkr,1656,0,1656,1.0,1,0,3,TA,7,Typ,2,Attchd,Fin,2.0,528.0,TA,TA,P,210,62,0,0,0,5,WD ,215000
60,RL,96.0,12474,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,10,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,272.0,Ex,TA,PConc,Ex,TA,Av,GLQ,1280.0,Unf,1682.0,GasA,Ex,Y,SBrkr,1742,590,2332,1.0,2,1,3,Ex,9,Typ,1,BuiltIn,Fin,3.0,846.0,TA,TA,Y,196,134,0,0,0,8,New,426000
20,RL,80.0,9600,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,2007,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,607.0,Unf,1113.0,GasA,Gd,Y,SBrkr,1113,0,1113,0.0,1,0,3,Gd,5,Typ,1,Attchd,Unf,1.0,264.0,TA,TA,Y,0,80,120,0,0,7,WD ,147000
30,RL,64.0,8574,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,8,1916,2000,Gable,CompShg,Stucco,Stucco,None,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,816.0,GasA,Ex,Y,SBrkr,1232,0,1232,0.0,1,0,3,Gd,6,Typ,1,Detchd,Unf,2.0,440.0,TA,TA,Y,0,0,180,0,0,10,WD ,147500
20,RL,104.0,14418,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,480.0,Ex,TA,PConc,Ex,TA,Gd,GLQ,1375.0,Unf,1950.0,GasA,Ex,Y,SBrkr,1950,0,1950,1.0,2,0,2,Ex,7,Typ,1,Attchd,Fin,3.0,706.0,TA,TA,Y,156,207,0,0,0,5,WD ,383000
20,RL,80.0,10400,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1988,1988,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,102.0,TA,TA,CBlock,Gd,TA,Av,GLQ,929.0,Unf,1845.0,GasA,Gd,Y,SBrkr,1872,0,1872,0.0,2,0,3,TA,6,Typ,1,Attchd,Fin,2.0,604.0,TA,TA,Y,197,39,0,0,0,6,WD ,241500
50,RL,63.0,15564,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,1914,1995,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,Gd,TA,No,Unf,0.0,Unf,676.0,GasA,Ex,Y,SBrkr,676,588,1264,0.0,1,0,3,TA,6,Typ,0,Detchd,Unf,2.0,400.0,TA,TA,Y,424,0,0,0,0,1,WD ,147500
60,RL,101.0,13543,Pave,0,IR1,HLS,AllPub,Corner,Gtl,StoneBr,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,Stone,130.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,16.0,Unf,1168.0,GasA,Ex,Y,SBrkr,1168,1332,2500,0.0,3,1,5,Ex,9,Typ,1,BuiltIn,Fin,3.0,683.0,TA,TA,Y,192,32,0,0,0,7,WD ,355000
70,RL,0.0,24090,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,7,7,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,Unf,0.0,Unf,1032.0,GasA,Ex,Y,SBrkr,1207,1196,2403,0.0,2,0,4,TA,10,Typ,2,Attchd,Unf,1.0,349.0,TA,TA,Y,56,0,318,0,0,6,COD,244400
20,RL,80.0,9600,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,HdBoard,HdBoard,Stone,238.0,TA,TA,CBlock,TA,TA,No,GLQ,1285.0,Unf,1416.0,GasA,TA,Y,SBrkr,1644,0,1644,1.0,1,0,3,TA,7,Typ,2,Attchd,Fin,2.0,418.0,TA,TA,Y,110,0,0,0,0,10,WD ,167000
60,RL,65.0,8158,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,214.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,860.0,GasA,Ex,Y,SBrkr,860,869,1729,0.0,2,1,3,Gd,7,Typ,0,Attchd,Fin,2.0,542.0,TA,TA,Y,386,63,0,0,0,8,WD ,200000
30,RL,50.0,5220,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,5,3,1936,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,830.0,GasA,Gd,Y,SBrkr,879,0,879,0.0,1,0,2,TA,4,Typ,0,Detchd,Unf,1.0,180.0,TA,TA,P,0,108,0,0,0,1,WD ,80000
20,RL,60.0,8172,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1955,1990,Hip,CompShg,WdShing,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,167.0,Unf,864.0,GasA,TA,Y,SBrkr,864,0,864,1.0,1,0,2,TA,5,Typ,0,Detchd,Unf,2.0,572.0,TA,TA,N,0,0,0,0,0,4,WD ,115000
20,RL,72.0,9000,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1956,1956,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,74.0,TA,TA,CBlock,Gd,TA,No,LwQ,616.0,Unf,1196.0,GasA,Gd,Y,FuseA,1196,0,1196,1.0,1,0,2,TA,6,Typ,1,Attchd,RFn,1.0,297.0,TA,TA,Y,0,44,0,0,0,5,WD ,139000
60,RL,74.0,7844,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,7,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,203.0,TA,TA,CBlock,TA,TA,No,ALQ,209.0,Unf,672.0,GasA,TA,Y,SBrkr,672,728,1400,0.0,1,1,3,TA,6,Typ,1,Attchd,Fin,2.0,440.0,TA,TA,Y,0,0,0,0,0,3,WD ,149500
70,RL,60.0,9084,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,Norm,1Fam,2Story,4,5,1940,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Mn,Unf,0.0,Unf,755.0,GasA,TA,Y,SBrkr,755,755,1510,1.0,1,0,4,TA,7,Typ,1,Detchd,Unf,1.0,296.0,Fa,Po,P,120,0,0,0,0,10,WD ,108000
20,RL,74.0,8556,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,1240.0,GasA,Ex,Y,SBrkr,1240,0,1240,0.0,2,0,2,Gd,5,Typ,0,Attchd,RFn,3.0,826.0,TA,TA,Y,140,93,0,0,0,5,WD ,194000
20,RL,70.0,9100,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,4,1962,1962,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,51.0,TA,TA,CBlock,TA,TA,No,LwQ,36.0,Unf,988.0,GasA,Ex,Y,SBrkr,988,0,988,1.0,1,0,3,TA,6,Typ,0,Detchd,Unf,2.0,624.0,TA,TA,Y,0,0,0,0,0,7,WD ,129500
90,RL,63.0,8668,Pave,0,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1968,1968,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,1560.0,GasA,TA,Y,SBrkr,1560,0,1560,0.0,2,0,4,TA,8,Typ,0,Detchd,Unf,3.0,792.0,TA,TA,Y,0,0,0,0,0,5,WD ,126000
20,RL,70.0,11767,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,1950,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Fa,TA,Mn,Rec,1078.0,Unf,1078.0,GasA,TA,Y,FuseA,1368,0,1368,1.0,1,0,3,TA,6,Min1,0,Attchd,RFn,1.0,195.0,TA,TA,Y,0,41,211,0,0,6,WD ,120000
20,RL,70.0,8400,Pave,0,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,109.0,Gd,TA,PConc,Gd,TA,Av,GLQ,712.0,Unf,1473.0,GasA,Ex,Y,SBrkr,1484,0,1484,1.0,2,0,3,Gd,7,Typ,0,Attchd,RFn,2.0,606.0,TA,TA,Y,0,35,0,0,0,5,WD ,213000
120,RL,40.0,3874,Pave,0,IR1,Lvl,AllPub,Inside,Gtl,Greens,Norm,Norm,TwnhsE,1Story,8,5,1980,1980,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,CBlock,Gd,TA,Gd,GLQ,807.0,Unf,1226.0,GasA,TA,Y,SBrkr,1226,0,1226,1.0,1,0,1,Gd,4,Typ,1,Attchd,Fin,2.0,484.0,TA,TA,Y,133,78,0,0,0,7,WD ,190000
